label,desc
Scotland; Emissions: Transport/Domestic; 4th IMD quintile; Sparse and rural,Above average transport/domestic score; in second least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
Scotland; Emissions: Transport/Domestic; 4th IMD quintile; Urban,Above average transport/domestic score; in second least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
Scotland; Emissions: Transport/Domestic; 4th IMD quintile; Rural,Above average transport/domestic score; in second least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
Scotland; Emissions: Transport/Domestic; 4th IMD quintile; Urban with rural areas,"Above average transport/domestic score; in second least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Scotland; Emissions: Transport/Domestic; 5th IMD quintile; Sparse and rural,Above average transport/domestic score; in least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
Scotland; Emissions: Transport/Domestic; 5th IMD quintile; Urban,Above average transport/domestic score; in least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
Scotland; Emissions: Transport/Domestic; 5th IMD quintile; Rural,Above average transport/domestic score; in least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
Scotland; Emissions: Transport/Domestic; 5th IMD quintile; Urban with rural areas,"Above average transport/domestic score; in least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Scotland; Emissions: Public sector; 1st IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Scotland; Emissions: Public sector; 1st IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Scotland; Emissions: Public sector; 1st IMD quintile; Rural,"Well above average public sector (government, education, health), below average in other areas.; in most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Scotland; Emissions: Public sector; 1st IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Scotland; Emissions: Public sector; 2nd IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in second most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Scotland; Emissions: Public sector; 2nd IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in second most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Scotland; Emissions: Public sector; 2nd IMD quintile; Rural,"Well above average public sector (government, education, health), below average in other areas.; in second most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Scotland; Emissions: Public sector; 2nd IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in second most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Scotland; Emissions: Public sector; 3rd IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in middle deprivation quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Scotland; Emissions: Public sector; 3rd IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in middle deprivation quintile (20%); Local authority predominately made up of urban neighbourhoods"
Scotland; Emissions: Public sector; 3rd IMD quintile; Rural,"Well above average public sector (government, education, health), below average in other areas.; in middle deprivation quintile (20%); Local authority predominately made up of rural neighbourhoods"
Scotland; Emissions: Public sector; 3rd IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in middle deprivation quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Scotland; Emissions: Public sector; 4th IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Scotland; Emissions: Public sector; 4th IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Scotland; Emissions: Public sector; 4th IMD quintile; Rural,"Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Scotland; Emissions: Public sector; 4th IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Scotland; Emissions: Public sector; 5th IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Scotland; Emissions: Public sector; 5th IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
